iterations,fitness,time,samples,keep,m,trial
4930,78.0,101.37082283,100,50,0.5,3
4940,78.0,101.625203269,100,50,0.5,3
4950,77.0,101.834710324,100,50,0.5,3
4960,77.0,102.014132236,100,50,0.5,3
4970,78.0,102.19304378,100,50,0.5,3
4980,77.0,102.390420086,100,50,0.5,3
4990,77.0,102.556896964,100,50,0.5,3
5000,77.0,102.743567509,100,50,0.5,3
0,22.0,0.174193405,100,50,0.7,3
10,28.0,0.386018785,100,50,0.7,3
20,42.0,0.584263719,100,50,0.7,3
30,46.0,0.783709641,100,50,0.7,3
40,47.0,0.961261976,100,50,0.7,3
50,48.0,1.141225682,100,50,0.7,3
60,50.0,1.341187735,100,50,0.7,3
70,51.0,1.539798554,100,50,0.7,3
80,52.0,1.726822166,100,50,0.7,3
90,52.0,2.202478718,100,50,0.7,3
100,49.0,2.391673162,100,50,0.7,3
110,57.0,2.59514307,100,50,0.7,3
120,55.0,2.827084957,100,50,0.7,3
130,53.0,3.006230375,100,50,0.7,3
140,56.0,3.175415368,100,50,0.7,3
150,54.0,3.412872305,100,50,0.7,3
160,55.0,3.614114707,100,50,0.7,3
170,52.0,3.82315601,100,50,0.7,3
180,54.0,3.994955662,100,50,0.7,3
190,54.0,4.182989699,100,50,0.7,3
200,56.0,4.384810171,100,50,0.7,3
210,52.0,4.578935207,100,50,0.7,3
220,54.0,4.761462839,100,50,0.7,3
230,55.0,4.9378223,100,50,0.7,3
240,55.0,5.103282797,100,50,0.7,3
250,55.0,5.29564735,100,50,0.7,3
260,54.0,5.512305409,100,50,0.7,3
270,54.0,5.744072022,100,50,0.7,3
280,53.0,6.006431513,100,50,0.7,3
290,53.0,6.202689091,100,50,0.7,3
300,54.0,6.400505165,100,50,0.7,3
310,53.0,6.576249298,100,50,0.7,3
320,54.0,6.820279885,100,50,0.7,3
330,54.0,7.09429259,100,50,0.7,3
340,54.0,7.296369843,100,50,0.7,3
350,54.0,7.491325719,100,50,0.7,3
360,54.0,7.669695649,100,50,0.7,3
370,54.0,7.87779129,100,50,0.7,3
380,54.0,8.078448552,100,50,0.7,3
390,54.0,8.295720466,100,50,0.7,3
400,54.0,8.497565049,100,50,0.7,3
410,53.0,8.704328867,100,50,0.7,3
420,54.0,8.912607715,100,50,0.7,3
430,54.0,9.07659556,100,50,0.7,3
440,53.0,9.274362985,100,50,0.7,3
450,54.0,9.449128365,100,50,0.7,3
460,53.0,9.633488462,100,50,0.7,3
470,54.0,9.819063153,100,50,0.7,3
480,55.0,10.005003669,100,50,0.7,3
490,53.0,10.183980414,100,50,0.7,3
500,54.0,10.363564611,100,50,0.7,3
510,52.0,10.597804233,100,50,0.7,3
520,55.0,10.789308708,100,50,0.7,3
530,54.0,10.937901441,100,50,0.7,3
540,58.0,11.211145533,100,50,0.7,3
550,58.0,11.420161386,100,50,0.7,3
560,55.0,11.601857057,100,50,0.7,3
570,56.0,11.7860105,100,50,0.7,3
580,58.0,11.996174718,100,50,0.7,3
590,55.0,12.183089565,100,50,0.7,3
600,56.0,12.358726323,100,50,0.7,3
610,55.0,12.654578471,100,50,0.7,3
620,55.0,12.846367643,100,50,0.7,3
630,55.0,13.028869155,100,50,0.7,3
640,55.0,13.260322247,100,50,0.7,3
650,54.0,13.418232368,100,50,0.7,3
660,55.0,13.609306981,100,50,0.7,3
670,54.0,13.794691863,100,50,0.7,3
680,54.0,13.970077844,100,50,0.7,3
690,55.0,14.148976027,100,50,0.7,3
700,56.0,14.345091658,100,50,0.7,3
710,55.0,14.54143789,100,50,0.7,3
720,54.0,14.735879548,100,50,0.7,3
730,54.0,14.893688532,100,50,0.7,3
740,55.0,15.070446846,100,50,0.7,3
750,54.0,15.281019338,100,50,0.7,3
760,54.0,15.471212561,100,50,0.7,3
770,55.0,15.68112887,100,50,0.7,3
780,55.0,15.857148811,100,50,0.7,3
790,54.0,16.185425529,100,50,0.7,3
800,54.0,16.41780005,100,50,0.7,3
810,57.0,16.617084606,100,50,0.7,3
820,56.0,16.827473515,100,50,0.7,3
830,55.0,17.13085699,100,50,0.7,3
840,55.0,17.630769572,100,50,0.7,3
850,54.0,17.834547972,100,50,0.7,3
860,55.0,18.130114009,100,50,0.7,3
870,58.0,18.369324682,100,50,0.7,3
880,59.0,18.543528133,100,50,0.7,3
890,60.0,18.719834398,100,50,0.7,3
900,58.0,18.879123098,100,50,0.7,3
910,58.0,19.087956315,100,50,0.7,3
920,59.0,19.357599529,100,50,0.7,3
930,59.0,19.698545955,100,50,0.7,3
940,59.0,19.911315218,100,50,0.7,3
950,59.0,20.080680796,100,50,0.7,3
960,59.0,20.302991758,100,50,0.7,3
970,59.0,20.47848146,100,50,0.7,3
980,60.0,20.649618671,100,50,0.7,3
990,61.0,20.823859602,100,50,0.7,3
1000,60.0,21.009200995,100,50,0.7,3
1010,60.0,21.183487649,100,50,0.7,3
1020,61.0,21.378947549,100,50,0.7,3
1030,60.0,21.553992593,100,50,0.7,3
1040,60.0,21.838152848,100,50,0.7,3
1050,60.0,22.060027985,100,50,0.7,3
1060,61.0,22.370549732,100,50,0.7,3
1070,60.0,22.593419824,100,50,0.7,3
1080,60.0,22.796090485,100,50,0.7,3
1090,60.0,23.076666911,100,50,0.7,3
1100,61.0,23.381707144,100,50,0.7,3
1110,61.0,23.722337999,100,50,0.7,3
1120,62.0,23.997913694,100,50,0.7,3
1130,61.0,24.21667239,100,50,0.7,3
1140,61.0,24.434690271,100,50,0.7,3
1150,61.0,24.774083106,100,50,0.7,3
1160,62.0,25.032733493,100,50,0.7,3
1170,60.0,25.212328493,100,50,0.7,3
1180,60.0,25.379299963,100,50,0.7,3
1190,60.0,25.554742275,100,50,0.7,3
1200,61.0,25.739716947,100,50,0.7,3
1210,61.0,25.915456447,100,50,0.7,3
1220,60.0,26.077824592,100,50,0.7,3
1230,60.0,26.302504646,100,50,0.7,3
1240,61.0,26.511733573,100,50,0.7,3
1250,60.0,26.733718778,100,50,0.7,3
1260,60.0,26.906647003,100,50,0.7,3
1270,60.0,27.124252223,100,50,0.7,3
1280,60.0,27.319954861,100,50,0.7,3
1290,61.0,27.521035603,100,50,0.7,3
1300,60.0,27.727750542,100,50,0.7,3
1310,59.0,27.933639282,100,50,0.7,3
1320,60.0,28.160664134,100,50,0.7,3
1330,60.0,28.335726092,100,50,0.7,3
1340,61.0,28.514975322,100,50,0.7,3
1350,60.0,28.708655516,100,50,0.7,3
1360,60.0,28.964576077,100,50,0.7,3
1370,60.0,29.230573155,100,50,0.7,3
1380,61.0,29.441628637,100,50,0.7,3
1390,60.0,29.651506602,100,50,0.7,3
1400,60.0,29.823554242,100,50,0.7,3
1410,60.0,29.996712183,100,50,0.7,3
1420,60.0,30.186548286,100,50,0.7,3
1430,60.0,30.37190755,100,50,0.7,3
1440,60.0,30.570318167,100,50,0.7,3
1450,60.0,30.751955458,100,50,0.7,3
1460,60.0,30.962837938,100,50,0.7,3
1470,60.0,31.270372824,100,50,0.7,3
1480,60.0,31.585916053,100,50,0.7,3
1490,60.0,31.749644368,100,50,0.7,3
1500,60.0,31.951127986,100,50,0.7,3
1510,60.0,32.336637816,100,50,0.7,3
1520,60.0,32.572342794,100,50,0.7,3
1530,60.0,32.840510934,100,50,0.7,3
1540,59.0,33.141975302,100,50,0.7,3
1550,60.0,33.330802295,100,50,0.7,3
1560,61.0,33.542097034,100,50,0.7,3
1570,60.0,33.728174333,100,50,0.7,3
1580,61.0,34.096552871,100,50,0.7,3
1590,60.0,34.307790105,100,50,0.7,3
1600,61.0,34.51891634,100,50,0.7,3
1610,60.0,34.743121683,100,50,0.7,3
1620,60.0,34.990505083,100,50,0.7,3
1630,61.0,35.135833167,100,50,0.7,3
1640,60.0,35.335377006,100,50,0.7,3
1650,61.0,35.524467982,100,50,0.7,3
1660,61.0,35.760265406,100,50,0.7,3
1670,62.0,36.025662385,100,50,0.7,3
1680,61.0,36.225846504,100,50,0.7,3
1690,61.0,36.417604057,100,50,0.7,3
1700,60.0,36.676291944,100,50,0.7,3
1710,61.0,36.890179893,100,50,0.7,3
1720,61.0,37.069152167,100,50,0.7,3
1730,62.0,37.255898959,100,50,0.7,3
1740,60.0,37.471742565,100,50,0.7,3
1750,61.0,37.801211151,100,50,0.7,3
1760,63.0,37.983046125,100,50,0.7,3
1770,61.0,38.145937717,100,50,0.7,3
1780,60.0,38.359398373,100,50,0.7,3
1790,61.0,38.540893947,100,50,0.7,3
1800,61.0,38.799731484,100,50,0.7,3
1810,61.0,39.02008448,100,50,0.7,3
1820,60.0,39.2230188,100,50,0.7,3
1830,61.0,39.408356257,100,50,0.7,3
1840,61.0,39.572774265,100,50,0.7,3
1850,61.0,39.781989624,100,50,0.7,3
1860,60.0,39.958519646,100,50,0.7,3
1870,60.0,40.154500238,100,50,0.7,3
1880,61.0,40.365141023,100,50,0.7,3
1890,60.0,40.541054575,100,50,0.7,3
1900,60.0,40.750224404,100,50,0.7,3
1910,61.0,41.087949783,100,50,0.7,3
1920,61.0,41.3501377,100,50,0.7,3
1930,60.0,41.528121705,100,50,0.7,3
1940,61.0,41.76576453,100,50,0.7,3
1950,61.0,41.95387088,100,50,0.7,3
1960,60.0,42.137281925,100,50,0.7,3
1970,60.0,42.352220387,100,50,0.7,3
1980,60.0,42.511834921,100,50,0.7,3
1990,60.0,42.804407386,100,50,0.7,3
2000,62.0,43.020054816,100,50,0.7,3
2010,60.0,43.291497618,100,50,0.7,3
2020,61.0,43.523474465,100,50,0.7,3
2030,60.0,43.725933529,100,50,0.7,3
2040,61.0,43.93824376,100,50,0.7,3
2050,59.0,44.154265559,100,50,0.7,3
2060,60.0,44.336517335,100,50,0.7,3
2070,60.0,44.520517996,100,50,0.7,3
2080,62.0,44.700083618,100,50,0.7,3
2090,60.0,44.932623663,100,50,0.7,3
2100,60.0,45.383030045,100,50,0.7,3
2110,60.0,45.721227636,100,50,0.7,3
2120,60.0,45.973887793,100,50,0.7,3
2130,61.0,46.166867787,100,50,0.7,3
2140,60.0,46.349024825,100,50,0.7,3
2150,60.0,46.642729279,100,50,0.7,3
2160,61.0,47.049143881,100,50,0.7,3
2170,61.0,47.363326421,100,50,0.7,3
2180,61.0,47.663635975,100,50,0.7,3
2190,60.0,47.899273823,100,50,0.7,3
2200,60.0,48.081785039,100,50,0.7,3
2210,61.0,48.26993695,100,50,0.7,3
2220,60.0,48.444166581,100,50,0.7,3
2230,60.0,48.636649873,100,50,0.7,3
2240,61.0,48.821964491,100,50,0.7,3
2250,60.0,49.135621299,100,50,0.7,3
2260,61.0,49.298730832,100,50,0.7,3
2270,60.0,49.480127412,100,50,0.7,3
2280,61.0,49.675550456,100,50,0.7,3
2290,60.0,49.925662684,100,50,0.7,3
2300,61.0,50.156096106,100,50,0.7,3
2310,60.0,50.331517854,100,50,0.7,3
2320,60.0,50.533994008,100,50,0.7,3
2330,61.0,50.826828824,100,50,0.7,3
2340,60.0,50.994411041,100,50,0.7,3
2350,60.0,51.186663714,100,50,0.7,3
2360,60.0,51.374921489,100,50,0.7,3
2370,61.0,51.640359044,100,50,0.7,3
2380,60.0,51.863435007,100,50,0.7,3
2390,61.0,52.069652992,100,50,0.7,3
2400,60.0,52.24299753,100,50,0.7,3
2410,61.0,52.440598978,100,50,0.7,3
2420,60.0,52.669776435,100,50,0.7,3
2430,61.0,52.831681254,100,50,0.7,3
2440,62.0,52.987040064,100,50,0.7,3
2450,61.0,53.196831066,100,50,0.7,3
2460,60.0,53.384180585,100,50,0.7,3
2470,61.0,53.550926042,100,50,0.7,3
2480,60.0,53.728916123,100,50,0.7,3
2490,60.0,53.941745099,100,50,0.7,3
2500,62.0,54.119548098,100,50,0.7,3
2510,61.0,54.300071492,100,50,0.7,3
2520,60.0,54.478086725,100,50,0.7,3
2530,60.0,54.736992666,100,50,0.7,3
2540,60.0,55.051508207,100,50,0.7,3
2550,60.0,55.215491303,100,50,0.7,3
2560,60.0,55.438686556,100,50,0.7,3
2570,60.0,55.630369359,100,50,0.7,3
2580,60.0,55.985857989,100,50,0.7,3
2590,60.0,56.167764907,100,50,0.7,3
2600,60.0,56.351949832,100,50,0.7,3
2610,60.0,56.640604462,100,50,0.7,3
2620,60.0,56.832209178,100,50,0.7,3
2630,60.0,57.006548651,100,50,0.7,3
2640,61.0,57.386336316,100,50,0.7,3
2650,59.0,57.61860742,100,50,0.7,3
2660,61.0,57.801713081,100,50,0.7,3
2670,61.0,57.980186781,100,50,0.7,3
2680,60.0,58.238779109,100,50,0.7,3
2690,61.0,58.477033424,100,50,0.7,3
2700,60.0,58.659790595,100,50,0.7,3
2710,61.0,58.905525256,100,50,0.7,3
2720,61.0,59.098863617,100,50,0.7,3
2730,60.0,59.275633322,100,50,0.7,3
2740,61.0,59.463375987,100,50,0.7,3
2750,61.0,59.671819071,100,50,0.7,3
2760,60.0,59.954871029,100,50,0.7,3
2770,60.0,60.139305485,100,50,0.7,3
2780,60.0,60.393693316,100,50,0.7,3
2790,59.0,60.650148126,100,50,0.7,3
2800,60.0,61.050171912,100,50,0.7,3
2810,60.0,61.573587783,100,50,0.7,3
2820,60.0,61.987890373,100,50,0.7,3
2830,61.0,62.280563737,100,50,0.7,3
2840,60.0,62.691912012,100,50,0.7,3
2850,60.0,62.936791918,100,50,0.7,3
2860,60.0,63.311042037,100,50,0.7,3
2870,60.0,63.602867987,100,50,0.7,3
2880,60.0,63.803780342,100,50,0.7,3
2890,60.0,63.982530264,100,50,0.7,3
2900,61.0,64.159413774,100,50,0.7,3
2910,60.0,64.441462524,100,50,0.7,3
2920,60.0,64.61028179,100,50,0.7,3
2930,61.0,64.78251889,100,50,0.7,3
2940,61.0,64.960110627,100,50,0.7,3
2950,61.0,65.134804405,100,50,0.7,3
2960,60.0,65.314958396,100,50,0.7,3
2970,61.0,65.506986509,100,50,0.7,3
2980,60.0,65.681081666,100,50,0.7,3
2990,60.0,65.861684575,100,50,0.7,3
3000,60.0,66.045774749,100,50,0.7,3
3010,60.0,66.268980884,100,50,0.7,3
3020,60.0,66.443093293,100,50,0.7,3
3030,61.0,66.61489641,100,50,0.7,3
3040,60.0,66.78866354,100,50,0.7,3
3050,61.0,66.982789477,100,50,0.7,3
3060,61.0,67.172767267,100,50,0.7,3
3070,61.0,67.370867504,100,50,0.7,3
3080,62.0,67.543360601,100,50,0.7,3
3090,62.0,67.710515135,100,50,0.7,3
3100,61.0,67.89337764,100,50,0.7,3
3110,62.0,68.05515504,100,50,0.7,3
3120,61.0,68.225016151,100,50,0.7,3
3130,62.0,68.410219496,100,50,0.7,3
3140,61.0,68.59086841,100,50,0.7,3
3150,61.0,68.75320392,100,50,0.7,3
3160,62.0,68.946651275,100,50,0.7,3
3170,61.0,69.134926721,100,50,0.7,3
3180,61.0,69.315928976,100,50,0.7,3
3190,61.0,69.492335388,100,50,0.7,3
3200,61.0,69.680830428,100,50,0.7,3
3210,62.0,69.856414494,100,50,0.7,3
3220,61.0,70.043345482,100,50,0.7,3
3230,61.0,70.505350111,100,50,0.7,3
3240,61.0,70.691771553,100,50,0.7,3
3250,63.0,70.93411349,100,50,0.7,3
3260,61.0,71.199738512,100,50,0.7,3
3270,61.0,71.388165413,100,50,0.7,3
3280,61.0,71.571334334,100,50,0.7,3
3290,62.0,71.753495196,100,50,0.7,3
3300,62.0,71.933543398,100,50,0.7,3
3310,62.0,72.082846777,100,50,0.7,3
3320,62.0,72.267599451,100,50,0.7,3
3330,62.0,72.453023926,100,50,0.7,3
3340,61.0,72.632695066,100,50,0.7,3
3350,61.0,72.811950734,100,50,0.7,3
3360,61.0,73.077687335,100,50,0.7,3
3370,62.0,73.256027442,100,50,0.7,3
3380,61.0,73.431579253,100,50,0.7,3
3390,60.0,73.611035978,100,50,0.7,3
3400,61.0,73.774844878,100,50,0.7,3
3410,61.0,73.964705767,100,50,0.7,3
3420,61.0,74.17254662,100,50,0.7,3
3430,61.0,74.341313964,100,50,0.7,3
3440,61.0,74.5287959,100,50,0.7,3
3450,61.0,74.702448851,100,50,0.7,3
3460,61.0,74.887170182,100,50,0.7,3
3470,61.0,75.125334776,100,50,0.7,3
3480,62.0,75.347069454,100,50,0.7,3
3490,61.0,75.543106632,100,50,0.7,3
3500,61.0,75.833359132,100,50,0.7,3
3510,63.0,76.016788455,100,50,0.7,3
3520,61.0,76.293011023,100,50,0.7,3
3530,62.0,76.48635086,100,50,0.7,3
3540,61.0,76.743396091,100,50,0.7,3
3550,61.0,76.898073133,100,50,0.7,3
3560,61.0,77.07751383,100,50,0.7,3
3570,61.0,77.406168905,100,50,0.7,3
3580,61.0,77.623370175,100,50,0.7,3
3590,61.0,77.824519871,100,50,0.7,3
3600,62.0,78.181703139,100,50,0.7,3
3610,61.0,78.354208663,100,50,0.7,3
3620,61.0,78.769815706,100,50,0.7,3
3630,61.0,79.168605189,100,50,0.7,3
3640,61.0,79.351013668,100,50,0.7,3
3650,62.0,79.574109457,100,50,0.7,3
3660,61.0,79.752843215,100,50,0.7,3
3670,62.0,79.942416989,100,50,0.7,3
3680,62.0,80.147566422,100,50,0.7,3
3690,61.0,80.393778031,100,50,0.7,3
3700,62.0,80.820135542,100,50,0.7,3
3710,61.0,81.132913095,100,50,0.7,3
3720,62.0,81.347580047,100,50,0.7,3
3730,61.0,81.565790473,100,50,0.7,3
3740,61.0,81.831652669,100,50,0.7,3
3750,61.0,82.204794247,100,50,0.7,3
3760,61.0,82.5340824,100,50,0.7,3
3770,61.0,82.716773029,100,50,0.7,3
3780,62.0,82.89222898,100,50,0.7,3
3790,60.0,83.097177521,100,50,0.7,3
3800,61.0,83.303206198,100,50,0.7,3
3810,61.0,83.466859929,100,50,0.7,3
3820,62.0,83.716827046,100,50,0.7,3
3830,61.0,83.924778129,100,50,0.7,3
3840,61.0,84.142663405,100,50,0.7,3
3850,61.0,84.315403508,100,50,0.7,3
3860,62.0,84.518593649,100,50,0.7,3
3870,61.0,84.689924376,100,50,0.7,3
3880,61.0,84.853103057,100,50,0.7,3
3890,61.0,85.030231915,100,50,0.7,3
3900,61.0,85.198649308,100,50,0.7,3
3910,60.0,85.376213242,100,50,0.7,3
3920,62.0,85.564510965,100,50,0.7,3
3930,62.0,85.766023961,100,50,0.7,3
3940,61.0,86.064053488,100,50,0.7,3
3950,61.0,86.240260315,100,50,0.7,3
3960,61.0,86.413704581,100,50,0.7,3
3970,61.0,86.601375615,100,50,0.7,3
3980,61.0,86.776062173,100,50,0.7,3
3990,61.0,86.935315858,100,50,0.7,3
4000,61.0,87.125972931,100,50,0.7,3
4010,61.0,87.311458863,100,50,0.7,3
4020,62.0,87.641041266,100,50,0.7,3
4030,61.0,87.84488602,100,50,0.7,3
4040,62.0,88.026893517,100,50,0.7,3
4050,61.0,88.197718495,100,50,0.7,3
4060,61.0,88.364540277,100,50,0.7,3
4070,61.0,88.54656972,100,50,0.7,3
4080,62.0,88.754211761,100,50,0.7,3
4090,61.0,88.952833428,100,50,0.7,3
4100,61.0,89.116747074,100,50,0.7,3
4110,61.0,89.382114657,100,50,0.7,3
4120,62.0,89.559048037,100,50,0.7,3
4130,61.0,89.894824117,100,50,0.7,3
4140,61.0,90.088582267,100,50,0.7,3
4150,62.0,90.303228671,100,50,0.7,3
4160,62.0,90.512994982,100,50,0.7,3
4170,62.0,90.721692297,100,50,0.7,3
4180,61.0,90.896228029,100,50,0.7,3
4190,62.0,91.045149197,100,50,0.7,3
4200,61.0,91.231664166,100,50,0.7,3
4210,61.0,91.42168997,100,50,0.7,3
4220,61.0,91.589173115,100,50,0.7,3
4230,61.0,91.825053207,100,50,0.7,3
4240,61.0,92.031902187,100,50,0.7,3
4250,61.0,92.248287998,100,50,0.7,3
4260,60.0,92.444981217,100,50,0.7,3
4270,61.0,92.633143603,100,50,0.7,3
4280,61.0,92.807511204,100,50,0.7,3
4290,61.0,93.01429606,100,50,0.7,3
4300,62.0,93.344154817,100,50,0.7,3
4310,60.0,93.854445093,100,50,0.7,3
4320,61.0,93.999272938,100,50,0.7,3
4330,60.0,94.186351509,100,50,0.7,3
4340,62.0,94.477808494,100,50,0.7,3
4350,60.0,94.67391968,100,50,0.7,3
4360,61.0,94.847305125,100,50,0.7,3
4370,61.0,95.077204807,100,50,0.7,3
4380,62.0,95.281771982,100,50,0.7,3
4390,61.0,95.513667419,100,50,0.7,3
4400,62.0,95.702826044,100,50,0.7,3
4410,62.0,95.941213751,100,50,0.7,3
4420,62.0,96.176285723,100,50,0.7,3
4430,60.0,96.522253963,100,50,0.7,3
4440,61.0,96.769307983,100,50,0.7,3
4450,61.0,97.010894287,100,50,0.7,3
4460,61.0,97.183229756,100,50,0.7,3
4470,61.0,97.3978781,100,50,0.7,3
4480,62.0,97.585498266,100,50,0.7,3
4490,61.0,97.790157718,100,50,0.7,3
4500,61.0,98.228667853,100,50,0.7,3
4510,61.0,98.513901952,100,50,0.7,3
4520,62.0,98.746031851,100,50,0.7,3
4530,61.0,98.934345817,100,50,0.7,3
4540,61.0,99.165262749,100,50,0.7,3
4550,61.0,99.339652574,100,50,0.7,3
4560,61.0,99.592447457,100,50,0.7,3
4570,61.0,99.831643734,100,50,0.7,3
4580,60.0,100.047218505,100,50,0.7,3
4590,64.0,100.353375386,100,50,0.7,3
4600,61.0,100.553781698,100,50,0.7,3
4610,61.0,100.739957196,100,50,0.7,3
4620,61.0,100.921197541,100,50,0.7,3
4630,61.0,101.102708563,100,50,0.7,3
4640,61.0,101.318473984,100,50,0.7,3
4650,61.0,101.542767619,100,50,0.7,3
4660,61.0,101.80664657,100,50,0.7,3
4670,61.0,102.032087877,100,50,0.7,3
4680,61.0,102.221810993,100,50,0.7,3
4690,61.0,102.397987752,100,50,0.7,3
4700,61.0,102.578187639,100,50,0.7,3
4710,61.0,102.752910981,100,50,0.7,3
4720,62.0,102.934925676,100,50,0.7,3
4730,62.0,103.110127671,100,50,0.7,3
4740,61.0,103.277181795,100,50,0.7,3
4750,61.0,103.466108712,100,50,0.7,3
4760,61.0,103.648973748,100,50,0.7,3
4770,61.0,103.829506947,100,50,0.7,3
4780,61.0,104.004434935,100,50,0.7,3
4790,61.0,104.194382369,100,50,0.7,3
4800,61.0,104.368595444,100,50,0.7,3
4810,61.0,104.549165909,100,50,0.7,3
4820,61.0,104.720193575,100,50,0.7,3
4830,61.0,104.88774061,100,50,0.7,3
4840,61.0,105.066634076,100,50,0.7,3
4850,62.0,105.239822683,100,50,0.7,3
4860,61.0,105.414834631,100,50,0.7,3
4870,61.0,105.644616511,100,50,0.7,3
4880,61.0,105.86370013,100,50,0.7,3
4890,61.0,106.145831473,100,50,0.7,3
4900,61.0,106.33218939,100,50,0.7,3
4910,61.0,106.49978387,100,50,0.7,3
4920,61.0,106.701704861,100,50,0.7,3
4930,61.0,106.867907092,100,50,0.7,3
4940,62.0,107.0507027,100,50,0.7,3
4950,63.0,107.212354135,100,50,0.7,3
4960,61.0,107.391899227,100,50,0.7,3
4970,64.0,107.562618005,100,50,0.7,3
4980,61.0,107.737969854,100,50,0.7,3
4990,61.0,107.91189636,100,50,0.7,3
5000,61.0,108.094175529,100,50,0.7,3
0,18.0,0.173592014,100,50,0.9,3
10,30.0,0.389740572,100,50,0.9,3
20,41.0,0.610670289,100,50,0.9,3
30,44.0,0.791111975,100,50,0.9,3
40,47.0,0.965672007,100,50,0.9,3
50,50.0,1.179176035,100,50,0.9,3
60,52.0,1.425025051,100,50,0.9,3
70,49.0,1.646518988,100,50,0.9,3
80,51.0,1.862609588,100,50,0.9,3
90,52.0,2.042047705,100,50,0.9,3
100,51.0,2.229463506,100,50,0.9,3
110,53.0,2.416589279,100,50,0.9,3
120,52.0,2.574236103,100,50,0.9,3
130,52.0,2.959508153,100,50,0.9,3
140,54.0,3.353143491,100,50,0.9,3
150,49.0,3.67159457,100,50,0.9,3
160,52.0,3.856457154,100,50,0.9,3
170,49.0,4.033921785,100,50,0.9,3
180,52.0,4.210641891,100,50,0.9,3
190,50.0,4.41532811,100,50,0.9,3
200,51.0,4.608130345,100,50,0.9,3
210,50.0,4.817384345,100,50,0.9,3
220,51.0,5.037547719,100,50,0.9,3
230,52.0,5.225774983,100,50,0.9,3
240,52.0,5.406289325,100,50,0.9,3
250,54.0,5.69604865,100,50,0.9,3
260,53.0,5.883208284,100,50,0.9,3
270,52.0,6.096433296,100,50,0.9,3
280,53.0,6.416384687,100,50,0.9,3
290,52.0,6.725778866,100,50,0.9,3
300,51.0,6.889628188,100,50,0.9,3
310,52.0,7.071848141,100,50,0.9,3
320,53.0,7.308828796,100,50,0.9,3
330,53.0,7.521328351,100,50,0.9,3
340,52.0,7.711902711,100,50,0.9,3
350,54.0,7.921994797,100,50,0.9,3
360,53.0,8.139948186,100,50,0.9,3
370,54.0,8.361646532,100,50,0.9,3
380,54.0,8.583469506,100,50,0.9,3
390,53.0,8.774684786,100,50,0.9,3
400,53.0,9.006906052,100,50,0.9,3
410,52.0,9.216068581,100,50,0.9,3
420,54.0,9.430139604,100,50,0.9,3
430,54.0,9.637596013,100,50,0.9,3
440,54.0,9.800400458,100,50,0.9,3
450,55.0,9.986616495,100,50,0.9,3
460,53.0,10.218456838,100,50,0.9,3
470,54.0,10.507163952,100,50,0.9,3
480,53.0,10.669278169,100,50,0.9,3
490,54.0,10.876915196,100,50,0.9,3
500,54.0,11.070627973,100,50,0.9,3
510,54.0,11.264802035,100,50,0.9,3
520,53.0,11.481626646,100,50,0.9,3
530,51.0,11.671981321,100,50,0.9,3
540,53.0,11.893967577,100,50,0.9,3
550,51.0,12.132895015,100,50,0.9,3
560,53.0,12.353248859,100,50,0.9,3
570,55.0,12.542506893,100,50,0.9,3
580,54.0,12.74838286,100,50,0.9,3
590,53.0,12.950535436,100,50,0.9,3
600,52.0,13.141052084,100,50,0.9,3
610,54.0,13.350738394,100,50,0.9,3
620,54.0,13.761152561,100,50,0.9,3
630,52.0,13.899204606,100,50,0.9,3
640,53.0,14.030457633,100,50,0.9,3
650,55.0,14.465765401,100,50,0.9,3
660,54.0,14.775320384,100,50,0.9,3
670,52.0,15.046263003,100,50,0.9,3
680,54.0,15.24748034,100,50,0.9,3
690,54.0,15.447255303,100,50,0.9,3
700,54.0,15.609960163,100,50,0.9,3
710,53.0,15.880793117,100,50,0.9,3
720,52.0,16.08162833,100,50,0.9,3
730,53.0,16.278111764,100,50,0.9,3
740,54.0,16.46240648,100,50,0.9,3
750,53.0,16.662684902,100,50,0.9,3
760,54.0,16.864115987,100,50,0.9,3
770,53.0,17.069367473,100,50,0.9,3
780,53.0,17.263168444,100,50,0.9,3
790,54.0,17.435702081,100,50,0.9,3
800,54.0,17.62397359,100,50,0.9,3
810,52.0,17.84953283,100,50,0.9,3
820,52.0,18.040043473,100,50,0.9,3
830,54.0,18.229895578,100,50,0.9,3
840,54.0,18.419881584,100,50,0.9,3
850,52.0,18.618719693,100,50,0.9,3
860,53.0,18.86906363,100,50,0.9,3
870,53.0,19.04541341,100,50,0.9,3
880,54.0,19.225062069,100,50,0.9,3
890,54.0,19.40993285,100,50,0.9,3
900,53.0,19.663737703,100,50,0.9,3
910,54.0,19.905468614,100,50,0.9,3
920,53.0,20.091112676,100,50,0.9,3
930,54.0,20.393219663,100,50,0.9,3
940,53.0,20.715329999,100,50,0.9,3
950,52.0,20.934585811,100,50,0.9,3
960,55.0,21.175582816,100,50,0.9,3
970,54.0,21.729287751,100,50,0.9,3
980,53.0,22.136057231,100,50,0.9,3
990,54.0,22.470016429,100,50,0.9,3
1000,54.0,22.717971702,100,50,0.9,3
1010,54.0,22.960961088,100,50,0.9,3
1020,52.0,23.135174698,100,50,0.9,3
1030,54.0,23.335269134,100,50,0.9,3
1040,54.0,23.524040893,100,50,0.9,3
1050,54.0,23.900328407,100,50,0.9,3
1060,53.0,24.091554396,100,50,0.9,3
